"","Name","Age","OVA","POT","Team...Contract","Value","Wage","Total","Player","Year_of_Release","Category_Ranking","Release_Nb","Bid_Asked_Price","Price_USD"
"710","González",19,60,74,"Club Atlético Peñarol
2022 ~ 2023","€550K","€500",1445,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"711","Baldé",29,64,65,"Stade Lavallois Mayenne FC
2021 ~ 2023","€550K","€1K",1343,"Álex Baldé","2021-22","Limited","152/1000",0.12,195
"712","Baldé",29,64,65,"Stade Lavallois Mayenne FC
2021 ~ 2023","€550K","€1K",1343,"Álex Baldé","2021-22","Limited","152/1000",0.12,195
"713","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","5/100",0.028,45.5
"714","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","31/100",0.029,47.125
"715","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","20/100",0.04,65
"716","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","26/100",0.045,73.125
"717","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","5/100",0.028,45.5
"718","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","31/100",0.029,47.125
"719","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","20/100",0.04,65
"720","Harvey",17,53,76,"Aberdeen
2022 ~ 2024","€300K","€500",1278,"Jordan Harvey","2021-22","Rare","26/100",0.045,73.125
"721","Vera",18,61,73,"Club Atlético River Plate
2022 ~ 2023","€750K","€500",1593,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"722","García",20,55,66,"Montevideo Wanderers
2022 ~ 2024","€250K","€500",1287,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"723","García",20,55,66,"Montevideo Wanderers
2022 ~ 2024","€250K","€500",1287,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"724","Cissoko",19,63,77,"N.E.C. Nijmegen
2021 ~ 2024","€1.1M","€2K",1594,"Abdoulaye Cissoko","2022-23","Limited","68/1000",0.09,146.25
"725","García",19,58,68,"Sport Boys
2022 ~ 2023","€450K","€500",1642,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"726","García",19,58,68,"Sport Boys
2022 ~ 2023","€450K","€500",1642,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"727","Hernández",24,67,73,"San Lorenzo de Almagro
2022 ~ 2023","€1.5M","€4K",1552,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"728","Hernández",24,67,73,"San Lorenzo de Almagro
2022 ~ 2023","€1.5M","€4K",1552,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"729","Hernández",24,67,73,"San Lorenzo de Almagro
2022 ~ 2023","€1.5M","€4K",1552,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"730","Vera",19,59,69,"CS Emelec
2022 ~ 2024","€475K","€500",1544,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"731","Beck",18,55,75,"Aarhus GF
2020 ~ 2023","€350K","€800",1516,"Andreas Beck","2019-20","Rare","26/100",0.09,146.25
"732","Djeffal",23,61,69,"D.C. United
2022 ~ 2022","€725K","€1K",1706,"Sofiane Djeffal","2022-23","Limited","31/1000",0.034,55.25
"733","López",20,59,73,"Liverpool Fútbol Club
2020 ~ 2024","€550K","€500",1518,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"734","López",20,59,73,"Liverpool Fútbol Club
2020 ~ 2024","€550K","€500",1518,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"735","González",21,61,68,"Platense
2021 ~ 2024","€675K","€2K",1550,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"736","González",19,59,71,"Club Nacional
2022 ~ 2024","€525K","€500",1645,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"737","Hernández",21,61,67,"Metropolitanos de Caracas FC
2022 ~ 2022","€525K","€500",1659,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"738","Hernández",21,61,67,"Metropolitanos de Caracas FC
2022 ~ 2022","€525K","€500",1659,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"739","Hernández",21,61,67,"Metropolitanos de Caracas FC
2022 ~ 2022","€525K","€500",1659,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"740","González",18,58,69,"Deportivo La Guaira FC
2022 ~ 2024","€375K","€500",941,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"741","Vera",20,59,66,"Estudiantes de Mérida
2022 ~ 2023","€450K","€500",1532,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"742","Vidal",19,57,71,"Club Atlético River Plate
2019 ~ 2024","€375K","€500",1441,"Arturo Vidal","2021-22","Limited","360/1000",0.15,243.75
"743","Vidal",19,57,71,"Club Atlético River Plate
2019 ~ 2024","€375K","€500",1441,"Arturo Vidal","2021-22","Limited","360/1000",0.15,243.75
"744","Moreno",18,58,70,"Sport Boys
2022 ~ 2024","€475K","€500",1631,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"745","Moreno",18,58,70,"Sport Boys
2022 ~ 2024","€475K","€500",1631,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"746","González",18,65,77,"Club Atlético Lanús
2021 ~ 2026","€1.6M","€1K",1618,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"747","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"748","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"749","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"750","Herrera",18,61,76,"Newell's Old Boys
2022 ~ 2024","€675K","€500",960,"Ander Herrera","2021-22","Limited","359/1000",0.25,406.25
"751","Hoffmann",18,55,73,"SG Dynamo Dresden
2022 ~ 2025","€325K","€650",1372,"Ian Hoffmann","2021-22","Rare","23/100",0.15,243.75
"752","Herrera",20,60,67,"Club Deportivo Jorge Wilstermann
2022 ~ 2025","€500K","€500",1513,"Ander Herrera","2021-22","Limited","359/1000",0.25,406.25
"753","López",25,63,66,"CD Antofagasta
2022 ~ 2022","€650K","€2K",1444,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"754","López",25,63,66,"CD Antofagasta
2022 ~ 2022","€650K","€2K",1444,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"755","González",28,62,62,"Club Sol de América
2022 ~ 2022","€275K","€500",953,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"756","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"757","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"758","Rivas",25,64,69,"C.D. Universidad Católica del Ecuador
2022 ~ 2022","€875K","€500",1613,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"759","González",25,67,68,"Liverpool Fútbol Club
2022 ~ 2022","€1.2M","€500",1817,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"760","Moreno",20,66,76,"América de Cali
2020 ~ 2024","€1.8M","€700",1667,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"761","Moreno",20,66,76,"América de Cali
2020 ~ 2024","€1.8M","€700",1667,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"762","Boateng",19,57,68,"Millwall
2021 ~ 2023","€350K","€2K",1434,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"763","Boateng",19,57,68,"Millwall
2021 ~ 2023","€350K","€2K",1434,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"764","Ho",21,57,63,"Suwon Samsung Bluewings
2022 ~ 2022","€250K","€800",1468,"Lee Ho","2021-22","Rare","37/100",0.02,32.5
"765","Ho",21,57,63,"Suwon Samsung Bluewings
2022 ~ 2022","€250K","€800",1468,"Lee Ho","2021-22","Rare","32/100",0.025,40.625
"766","Ho",21,57,63,"Suwon Samsung Bluewings
2022 ~ 2022","€250K","€800",1468,"Lee Ho","2021-22","Rare","43/100",0.09,146.25
"767","Benedetto",29,67,68,"Club Atlético Central Córdoba
2022 ~ 2022","€950K","€5K",1511,"Darío Benedetto","2020-21","Rare","57/100",1.5,2437.5
"768","Cuello",24,65,68,"Defensa y Justicia
2022 ~ 2022","€975K","€4K",1647,"Emil Cuello","2020-21","Rare","18/100",0.095,154.375
"769","Ramos",25,65,71,"Deportivo La Guaira FC
2022 ~ 2022","€1M","€500",1552,"Sergio Ramos","2021-22","Limited","238/1000",0.15,243.75
"770","Ramos",25,65,71,"Deportivo La Guaira FC
2022 ~ 2022","€1M","€500",1552,"Sergio Ramos","2021-22","Limited","369/1000",0.55,893.75
"771","Ramos",25,65,71,"Deportivo La Guaira FC
2022 ~ 2022","€1M","€500",1552,"Sergio Ramos","2021-22","Limited","238/1000",0.15,243.75
"772","Rivera",22,65,71,"CS Emelec
2022 ~ 2022","€1.1M","€500",1719,"Damian Rivera","2021-22","Rare","7/100",0.245,398.125
"773","Robles",30,67,67,"Club Deportivo Guabirá
2022 ~ 2022","€825K","€500",1552,"Luis Robles","2020-21","Rare","18/100",0.065,105.625
"774","Herrera",19,59,71,"San Lorenzo de Almagro
2019 ~ 2024","€500K","€1K",1488,"Ander Herrera","2021-22","Limited","359/1000",0.25,406.25
"775","García",19,62,72,"Delfín Sporting Club
2021 ~ 2022","€825K","€500",1636,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"776","García",19,62,72,"Delfín Sporting Club
2021 ~ 2022","€825K","€500",1636,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"777","González",28,68,68,"Hermanos Colmenarez
2021 ~ 2022","€1.2M","€500",1809,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"778","Camara",19,64,77,"Girona FC
2021 ~ 2022","€1.4M","€4K",1617,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"779","Camara",19,64,77,"Girona FC
2021 ~ 2022","€1.4M","€4K",1617,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"780","Vera",31,64,64,"General Caballero (JLM)
2021 ~ 2022","€475K","€500",1707,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"781","González",19,66,78,"LDU Quito
2021 ~ 2023","€2M","€500",1768,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"782","Boateng",25,63,68,"IF Elfsborg
2021 ~ 2025","€700K","€1K",1679,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"783","Boateng",25,63,68,"IF Elfsborg
2021 ~ 2025","€700K","€1K",1679,"Jérôme Boateng","2021-22","Limited","89/1000",0.05,81.25
"784","García",23,60,67,"Club Atlético Sarmiento
2020 ~ 2023","€450K","€2K",1567,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"785","García",23,60,67,"Club Atlético Sarmiento
2020 ~ 2023","€450K","€2K",1567,"Aristeo García","2021-22","Limited","206/1000",0.004,6.5
"786","Díaz",18,58,74,"Club Sporting Cristal
2020 ~ 2023","€475K","€500",1371,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"787","Díaz",18,58,74,"Club Sporting Cristal
2020 ~ 2023","€475K","€500",1371,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"788","Swinkels",18,56,75,"Aston Villa
2021 ~ 2023","€350K","€3K",1300,"Arjan Swinkels","2020-21","Rare","56/100",0.035,56.875
"789","Camara",22,56,65,"Sarpsborg 08 FF
2021 ~ 2024","€325K","€850",1362,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"790","Camara",22,56,65,"Sarpsborg 08 FF
2021 ~ 2024","€325K","€850",1362,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"791","Camara",20,58,74,"Parma
2021 ~ 2024","€525K","€650",1548,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"792","Camara",20,58,74,"Parma
2021 ~ 2024","€525K","€650",1548,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"793","Márquez",20,68,75,"Club Atlético Independiente
2021 ~ 2023","€2.4M","€5K",1684,"Rafael Márquez","1998-99","Limited","154/1000",0.044,71.5
"794","Jones",20,55,70,"Stoke City
2020 ~ 2023","€300K","€3K",1308,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"795","Mimaroğlu",27,68,68,"Ümraniyespor
May 31, 2023 On Loan","€1.3M","€9K",1772,"Metehan Mimaroğlu","2021-22","Limited","248/1000",0.019,30.875
"796","Camara",19,60,70,"SC Bastia
Jun 30, 2023 On Loan","€525K","€3K",1474,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"797","Camara",19,60,70,"SC Bastia
Jun 30, 2023 On Loan","€525K","€3K",1474,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"798","Coman",20,53,65,"CS Mioveni
2022 ~ 2024","€230K","€800",1214,"Kingsley Coman","2021-22","Limited","268/1000",0.28,455
"799","Farnsworth",19,57,74,"Real Salt Lake
2021 ~ 2024","€400K","€650",1382,"Zackery Farnsworth","2022-23","Limited","4/1000",0.015,24.375
"800","Díaz",22,54,62,"CD Everton de Viña del Mar
2021 ~ 2022","€230K","€600",1169,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"801","Díaz",22,54,62,"CD Everton de Viña del Mar
2021 ~ 2022","€230K","€600",1169,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"802","Camara",21,61,70,"US Quevilly Rouen Métropole
2022 ~ 2025","€750K","€950",1458,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"803","Camara",21,61,70,"US Quevilly Rouen Métropole
2022 ~ 2025","€750K","€950",1458,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"804","Vukčević",29,65,65,"AFC UTA Arad
2021 ~ 2023","€625K","€2K",1740,"Andrija Vukčević","2020-21","Rare","19/100",0.55,893.75
"805","Iancu",19,54,66,"AFC Hermannstadt
2022 ~ 2024","€250K","€600",1585,"Gabriel Iancu","2021-22","Limited","21/1000",0.004,6.5
"806","Iancu",19,54,66,"AFC Hermannstadt
2022 ~ 2024","€250K","€600",1585,"Gabriel Iancu","2021-22","Limited","21/1000",0.0037,6.0125
"807","Sánchez",29,61,61,"Arsenal de Sarandí
2022 ~ 2023","€325K","€2K",1533,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"808","Sánchez",29,61,61,"Arsenal de Sarandí
2022 ~ 2023","€325K","€2K",1533,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"809","Díaz",21,62,69,"Metropolitanos de Caracas FC
2020 ~ 2023","€750K","€500",1344,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"810","Díaz",21,62,69,"Metropolitanos de Caracas FC
2020 ~ 2023","€750K","€500",1344,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"811","Sánchez",20,58,73,"CD Antofagasta
2021 ~ 2022","€500K","€1K",1534,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"812","Sánchez",20,58,73,"CD Antofagasta
2021 ~ 2022","€500K","€1K",1534,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"813","Rivera",18,54,69,"Orlando City Soccer Club
2021 ~ 2023","€250K","€500",1327,"Damian Rivera","2021-22","Rare","7/100",0.245,398.125
"814","Larraz",20,52,66,"Colorado Rapids
2021 ~ 2022","€190K","€950",1423,"Oliver Larraz","2022-23","Limited","74/1000",0.019,30.875
"815","Meza",20,64,74,"Ayacucho
2020 ~ 2023","€1.2M","€500",1716,"Juan Meza","2020-21","Rare","23/100",0.035,56.875
"816","González",23,60,68,"Club Nacional
2021 ~ 2022","€550K","€500",1530,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"817","Castillo",28,67,68,"Caracas Fútbol Club
2021 ~ 2022","€975K","€500",1718,"Edgar Castillo","2020-21","Rare","14/100",0.029,47.125
"818","Rivas",23,58,64,"Caracas Fútbol Club
2022 ~ 2022","€300K","€500",1324,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"819","Rivas",23,58,64,"Caracas Fútbol Club
2022 ~ 2022","€300K","€500",1324,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"820","Rivas",23,58,64,"Caracas Fútbol Club
2022 ~ 2022","€300K","€500",1324,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"821","López",20,61,72,"Independiente del Valle
2019 ~ 2023","€625K","€500",906,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"822","López",20,61,72,"Independiente del Valle
2019 ~ 2023","€625K","€500",906,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"823","Pereira",21,65,74,"Austin FC
2021 ~ 2022","€1.5M","€1K",1767,"Danilo Pereira","2021-22","Limited","435/1000",0.38,617.5
"824","Diallo",21,56,67,"Clermont Foot 63
2021 ~ 2024","€300K","€2K",1396,"Abdou Diallo","2021-22","Limited","380/1000",0.45,731.25
"825","Garay",23,69,78,"Atlético Tucumán
2021 ~ 2023","€3M","€5K",1665,"Ricardo Garay","2022-23","Limited","86/1000",0.005,8.125
"826","Suzuki",19,60,75,"Valencia CF
2021 ~ 2024","€600K","€3K",1455,"Musashi Suzuki","2021-22","Limited","292/1000",0.004,6.5
"827","Suzuki",19,60,75,"Valencia CF
2021 ~ 2024","€600K","€3K",1455,"Musashi Suzuki","2021-22","Limited","292/1000",0.004,6.5
"828","Rivera",32,65,65,"Club Always Ready
2022 ~ 2022","€475K","€500",1770,"Damian Rivera","2021-22","Rare","7/100",0.245,398.125
"829","López",21,59,70,"Montevideo Wanderers
2017 ~ 2022","€450K","€500",872,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"830","López",21,59,70,"Montevideo Wanderers
2017 ~ 2022","€450K","€500",872,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"831","Ramos",23,68,74,"FBC Melgar
2020 ~ 2022","€1.8M","€500",1603,"Sergio Ramos","2021-22","Limited","238/1000",0.15,243.75
"832","Ramos",23,68,74,"FBC Melgar
2020 ~ 2022","€1.8M","€500",1603,"Sergio Ramos","2021-22","Limited","369/1000",0.55,893.75
"833","Ramos",23,68,74,"FBC Melgar
2020 ~ 2022","€1.8M","€500",1603,"Sergio Ramos","2021-22","Limited","238/1000",0.15,243.75
"834","González",20,63,71,"Argentinos Juniors
2021 ~ 2023","€1.1M","€2K",1543,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"835","Jiménez",25,64,67,"Guaireña FC
2022 ~ 2022","€725K","€500",1463,"Héctor Jiménez","2021-22","Rare","12/100",0.18,292.5
"836","Jones",19,60,77,"Huddersfield Town
2020 ~ 2025","€625K","€2K",1458,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"837","Cruz",20,58,69,"Deportivo Táchira FC
2018 ~ 2023","€450K","€500",1608,"Christian Cruz","2022-23","Limited","187/1000",0.003,4.875
"838","Cruz",20,58,69,"Deportivo Táchira FC
2018 ~ 2023","€450K","€500",1608,"Christian Cruz","2022-23","Limited","187/1000",0.0033,5.3625
"839","González",29,63,63,"Metropolitanos de Caracas FC
2020 ~ 2022","€475K","€500",1650,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"840","Vidal",27,69,71,"Ayacucho
2018 ~ 2022","€1.3M","€500",947,"Arturo Vidal","2021-22","Limited","360/1000",0.15,243.75
"841","Vidal",27,69,71,"Ayacucho
2018 ~ 2022","€1.3M","€500",947,"Arturo Vidal","2021-22","Limited","360/1000",0.15,243.75
"842","Moreno",21,61,71,"La Equidad
2020 ~ 2022","€725K","€500",1590,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"843","Moreno",21,61,71,"La Equidad
2020 ~ 2022","€725K","€500",1590,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"844","Sánchez",23,66,73,"CD Everton de Viña del Mar
2022 ~ 2022","€1.7M","€1K",1679,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"845","Sánchez",23,66,73,"CD Everton de Viña del Mar
2022 ~ 2022","€1.7M","€1K",1679,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"846","Rose",23,59,60,"Macarthur FC
2020 ~ 2023","€275K","€850",1670,"Andy Rose","2021-22","Super","Rare",0.08,130
"847","Rose",23,59,60,"Macarthur FC
2020 ~ 2023","€275K","€850",1670,"Andy Rose","2021-22","Super Rare","49/100",0.08,130
"848","Castillo",21,69,74,"Club Sporting Cristal
2020 ~ 2024","€2M","€500",1739,"Edgar Castillo","2020-21","Rare","14/100",0.029,47.125
"849","Harvey",22,54,63,"LA Galaxy
2021 ~ 2022","€240K","€1K",1470,"Jordan Harvey","2021-22","Rare","5/100",0.028,45.5
"850","Harvey",22,54,63,"LA Galaxy
2021 ~ 2022","€240K","€1K",1470,"Jordan Harvey","2021-22","Rare","31/100",0.029,47.125
"851","Harvey",22,54,63,"LA Galaxy
2021 ~ 2022","€240K","€1K",1470,"Jordan Harvey","2021-22","Rare","20/100",0.04,65
"852","Harvey",22,54,63,"LA Galaxy
2021 ~ 2022","€240K","€1K",1470,"Jordan Harvey","2021-22","Rare","26/100",0.045,73.125
"853","González",23,61,68,"Caracas Fútbol Club
2020 ~ 2022","€650K","€500",1531,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"854","Jones",20,57,63,"Bristol Rovers
2020 ~ 2023","€240K","€1K",1508,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"855","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"856","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"857","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"858","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"859","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"860","Smith",21,53,64,"Wigan Athletic
2020 ~ 2023","€210K","€1K",1497,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"861","Nyeman",18,61,76,"D.C. United
2019 ~ 2023","€725K","€500",1600,"Moses Nyeman","2020-21","Rare","38/100",0.45,731.25
"862","Jones",21,58,71,"Hull City
2019 ~ 2023","€500K","€2K",1597,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"863","Carlos",23,71,78,"UD Ibiza
Jun 30, 2023 On Loan","€3.6M","€8K",1714,"João Carlos","Teixeira","Limited","195/1000",0.059,95.875
"864","González",20,60,74,"Club Atlético Banfield
2020 ~ 2022","€600K","€2K",1547,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"865","Johnston",18,58,65,"Motherwell
2019 ~ 2023","€375K","€500",1411,"Michael Johnston","2021-22","Limited","138/1000",0.19,308.75
"866","González",20,60,74,"Club Atlético Banfield
2020 ~ 2022","€600K","€2K",1547,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"867","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","176/1000",0.003,4.875
"868","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","250/1000",0.003,4.875
"869","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","152/1000",0.003,4.875
"870","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","290/1000",0.004,6.5
"871","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","152/1000",0.0033,5.3625
"872","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","176/1000",0.0033,5.3625
"873","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","250/1000",0.0033,5.3625
"874","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","290/1000",0.0037,6.0125
"875","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","176/1000",0.003,4.875
"876","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","250/1000",0.003,4.875
"877","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","152/1000",0.003,4.875
"878","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","290/1000",0.004,6.5
"879","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","152/1000",0.0033,5.3625
"880","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","176/1000",0.0033,5.3625
"881","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","250/1000",0.0033,5.3625
"882","Pehlivan",22,56,64,"Fatih Karagümrük S.K.
2019 ~ 2024","€325K","€3K",1541,"Halil Pehlivan","2021-22","Limited","290/1000",0.0037,6.0125
"883","Pereira",24,52,57,"FC Goa
2020 ~ 2024","€110K","€500",1318,"Danilo Pereira","2021-22","Limited","435/1000",0.38,617.5
"884","Domingues",22,66,76,"ESTAC Troyes
2020 ~ 2023","€1.9M","€5K",1564,"Leandro Domingues","2020-21","Rare","8/100",0.045,73.125
"885","Domingues",22,66,76,"ESTAC Troyes
2020 ~ 2023","€1.9M","€5K",1564,"Leandro Domingues","2020-21","Rare","9/100",0.095,154.375
"886","Jones",20,51,66,"Luton Town
2020 ~ 2023","€130K","€3K",1232,"Alvin Jones","2020-21","Rare","6/100",0.07,113.75
"887","López",25,69,72,"Club Atlético River Plate
2022 ~ 2022","€1.9M","€500",1786,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"888","López",25,69,72,"Club Atlético River Plate
2022 ~ 2022","€1.9M","€500",1786,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"889","McGraw",25,64,68,"Portland Timbers
2020 ~ 2022","€725K","€2K",1558,"Zac McGraw","2021-22","Rare","6/100",0.35,568.75
